count,density,width,shade,diameter,gauge,needles,feeders,rpm,shrinkage_length,shrinkage_width,stitch_length
22.71153846,160,170,Black,30,26,2460,88,24,5,5,0.28699187
22.71153846,160,170,Dark,30,26,2460,88,24,5,5,0.279471545
22.71153846,160,170,Medium,30,26,2460,88,18,5,5,0.279471545
22.71153846,160,170,White,30,26,2460,88,18,5,5,0.279471545
22.71153846,160,172,White,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,170,Black,30,26,2460,88,18,5,5,0.28699187
22.71153846,160,170,Dark,30,26,2460,88,18,5,5,0.279471545
22.71153846,160,176,Black,30,26,2460,88,24,3,4,0.282520325
22.71153846,160,176,White,30,26,2460,88,24,5,8,0.271341463
22.71153846,160,176,Black,30,26,2460,88,18,2,5,0.282520325
22.71153846,160,176,White,30,26,2460,88,18,7,8,0.271341463
22.71153846,160,176,White,30,26,2460,88,24,7,8,0.271341463
22.71153846,160,176,Light,30,26,2460,88,24,5,5,0.271341463
22.71153846,160,170,Black,30,26,2460,88,24,5,5,0.28699187
22.71153846,165,176,Medium,30,26,2460,88,24,5,5,0.276422764
22.71153846,165,176,Medium,30,26,2460,88,24,4,5,0.276422764
22.71153846,165,176,Medium,30,26,2460,88,24,5,5,0.276422764
22.71153846,160,176,Dark,30,26,2460,88,24,3,6,0.277642276
22.71153846,160,176,White,30,26,2460,88,24,8,6.5,0.271341463
22.71153846,160,176,Medium,30,26,2460,88,24,4,6,0.276422764
22.71153846,165,176,Medium,30,26,2460,88,24,4,7,0.276422764
22.71153846,160,170,Extra Dark,30,26,2460,88,18,4,5,0.279471545
22.71153846,160,85,Extra Dark,30,26,2460,88,18,4,5,0.279471545
22.71153846,160,170,Medium,30,26,2460,88,18,4.7,6.4,0.279471545
22.71153846,160,170,Black,30,26,2460,88,18,2.6,5.6,0.28902439
22.71153846,160,85,Black,30,26,2460,88,18,2.6,5.6,0.28902439
22.71153846,160,85,Medium,30,26,2460,88,18,4.7,6.4,0.279471545
22.71153846,160,172,White,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,White,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,170,White,30,26,2460,88,18,4.5,7.5,0.279471545
22.71153846,160,85,White,30,26,2460,88,18,4.5,7.5,0.279471545
22.71153846,160,170,White,30,26,2460,88,18,5,8,0.279471545
22.71153846,160,85,White,30,26,2460,88,18,5,8,0.279471545
22.71153846,160,170,Black,30,26,2460,88,18,3,5,0.28902439
22.71153846,160,85,Black,30,26,2460,88,18,3,5,0.28902439
22.71153846,160,170,Medium,30,26,2460,88,18,4,5.1,0.279471545
22.71153846,160,85,Medium,30,26,2460,88,18,4,5.1,0.279471545
22.71153846,160,170,Dark,30,26,2460,88,18,4,7,0.276422764
22.71153846,160,170,Dark,30,26,2460,88,18,5.5,6,0.276422764
22.71153846,160,170,Light,30,26,2460,88,18,5.8,6.8,0.279471545
22.71153846,160,170,White,30,26,2460,88,18,5.3,7,0.275609756
22.71153846,160,85,Light,30,26,2460,88,18,5.8,6.8,0.279471545
22.71153846,160,85,Medium,30,26,2460,88,18,5.3,8,0.279471545
22.71153846,160,170,Black,30,26,2460,88,18,5,5,0.28699187
22.71153846,160,170,Dark,30,26,2460,88,18,5,5,0.276422764
22.71153846,160,170,Black,30,26,2460,88,18,5,5,0.28699187
22.71153846,160,170,Dark,30,26,2460,88,18,5,5,0.276422764
22.71153846,160,170,Medium,30,26,2460,88,18,5.3,8,0.279471545
22.71153846,160,170,White,30,26,2460,88,18,5.5,5.5,0.279471545
22.71153846,160,85,White,30,26,2460,88,18,5.5,5.5,0.279471545
22.71153846,160,170,Black,30,26,2460,88,18,4.5,5.5,0.28902439
22.71153846,160,85,Black,30,26,2460,88,18,4.5,5.5,0.28902439
22.71153846,160,170,Black,30,26,2460,88,18,3,4.5,0.28902439
22.71153846,160,85,Black,30,26,2460,88,18,3,4.5,0.28902439
22.71153846,160,172,Black,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,White,30,26,2460,88,18,5,5,0.270325203
22.71153846,165,176,Medium,30,26,2460,88,18,1.5,5,0.276422764
22.71153846,165,176,Medium,30,26,2460,88,18,4,7,0.276422764
22.71153846,165,88,Medium,30,26,2460,88,18,4,7,0.276422764
22.71153846,165,176,Medium,30,26,2460,88,18,5,5,0.276422764
22.71153846,160,176,Medium,30,26,2460,88,18,5,5,0.276422764
22.71153846,160,88,Medium,30,26,2460,88,18,5,5,0.276422764
22.71153846,160,176,Medium,30,26,2460,88,18,5,5,0.276422764
22.71153846,160,88,Medium,30,26,2460,88,18,5,5,0.276422764
22.71153846,160,172,Black,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,White,30,26,2460,88,18,5,5,0.270325203
22.71153846,165,176,Medium,30,26,2460,88,18,4,5,0.276422764
22.71153846,165,88,Medium,30,26,2460,88,18,4,5,0.276422764
22.71153846,160,172,Black,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,White,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,White,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,White,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,White,30,26,2460,88,18,4,7,0.270325203
22.71153846,160,172,White,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,White,30,26,2460,88,18,4.5,6.2,0.270325203
22.71153846,160,172,Black,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,White,30,26,2460,88,18,5,5,0.270325203
22.71153846,165,171,Medium,30,26,2460,88,18,2.2,5.2,0.276422764
22.71153846,165,85,Medium,30,26,2460,88,18,2.2,5.2,0.276422764
22.71153846,165,171,Medium,30,26,2460,88,18,2,5,0.276422764
22.71153846,165,85,Medium,30,26,2460,88,18,2,5,0.276422764
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,165,176,Medium,30,26,2460,88,18,2.5,5.3,0.276422764
22.71153846,165,88,Medium,30,26,2460,88,18,2.5,5.3,0.276422764
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,White,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,165,176,Medium,30,26,2460,88,18,3,5,0.276422764
22.71153846,165,88,Medium,30,26,2460,88,18,3,5,0.276422764
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,170,Medium,30,26,2460,88,18,5,5,0.279471545
22.71153846,160,85,Medium,30,26,2460,88,18,5,5,0.279471545
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,165,176,Medium,30,26,2460,88,18,4,7,0.276422764
22.71153846,165,88,Medium,30,26,2460,88,18,4,7,0.276422764
22.71153846,165,176,Medium,30,26,2460,88,18,4,6,0.276422764
22.71153846,165,88,Medium,30,26,2460,88,18,4,6,0.276422764
22.71153846,160,170,Medium,30,26,2460,88,18,5,5,0.279471545
22.71153846,160,85,Medium,30,26,2460,88,18,5,5,0.279471545
22.71153846,160,170,Medium,30,26,2460,88,18,5,5,0.279471545
22.71153846,160,85,Medium,30,26,2460,88,18,5,5,0.279471545
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,White,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,White,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Black,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,165,85,Medium,30,26,2460,88,18,3.7,6.7,0.276422764
22.71153846,165,171,Medium,30,26,2460,88,18,3.7,6.7,0.276422764
22.71153846,160,170,Medium,30,26,2460,88,18,6,7,0.279471545
22.71153846,160,170,Medium,30,26,2460,88,18,4,7,0.279471545
22.71153846,160,85,Medium,30,26,2460,88,18,4,7,0.279471545
22.71153846,160,172,Light,30,26,2460,88,18,5,6,0.270325203
22.71153846,160,170,Dark,30,26,2460,88,18,5,5,0.279471545
22.71153846,160,170,Light,30,26,2460,88,18,5,5,0.274390244
22.71153846,160,178,Medium,30,26,2460,88,18,5,5,0.273373984
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Medium,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Black,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,178,Dark,30,26,2460,88,18,4.7,7.7,0.277642276
22.71153846,160,178,Light,30,26,2460,88,18,5,8,0.271341463
22.71153846,160,178,Medium,30,26,2460,88,18,5,8,0.273373984
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Medium,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,178,Light,30,26,2460,88,18,6.5,7.8,0.271341463
22.71153846,160,178,Extra Dark,30,26,2460,88,18,4,7,0.279268293
22.71153846,160,178,Medium,30,26,2460,88,18,5,8,0.273373984
22.71153846,160,178,Light,30,26,2460,88,18,5,8,0.271341463
22.71153846,160,178,White,30,26,2460,88,18,5,8,0.271341463
22.71153846,160,178,White,30,26,2460,88,18,6,9,0.271341463
22.71153846,160,178,Light,30,26,2460,88,18,6.5,7.8,0.271341463
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Medium,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Black,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,85,Black,30,26,2460,88,18,1,4,0.28902439
22.71153846,160,85,Black,30,26,2460,88,18,4,5,0.293089431
22.71153846,160,170,Black,30,26,2460,88,18,4,5,0.293089431
22.71153846,160,170,Dark,30,26,2460,88,18,5,6,0.281097561
22.71153846,160,85,Dark,30,26,2460,88,18,5,6,0.281097561
22.71153846,160,178,Dark,30,26,2460,88,18,4.7,7.2,0.284552846
22.71153846,160,178,Dark,30,26,2460,88,18,4.7,7.2,0.281504065
22.71153846,160,170,Light,30,26,2460,88,18,7,7.5,0.274390244
22.71153846,160,178,Medium,30,26,2460,88,18,5,5,0.279065041
22.71153846,165,171,Medium,30,26,2460,88,18,3,6,0.276422764
22.71153846,165,85,Medium,30,26,2460,88,18,3,6,0.276422764
22.71153846,160,178,Extra Dark,30,26,2460,88,18,4,6,0.282520325
22.71153846,160,178,Light,30,26,2460,88,18,6,7,0.271341463
22.71153846,160,178,Light,30,26,2460,88,18,4,6,0.271341463
22.71153846,160,170,Black,30,26,2460,88,18,3,5,0.293089431
22.71153846,160,170,Dark,30,26,2460,88,18,4,5,0.281097561
22.71153846,160,170,Light,30,26,2460,88,18,6,5,0.274390244
22.71153846,160,85,Light,30,26,2460,88,18,6,5,0.274390244
22.71153846,160,85,Black,30,26,2460,88,18,3,5,0.293089431
22.71153846,160,85,Dark,30,26,2460,88,18,4,5,0.281097561
22.71153846,165,171,Medium,30,26,2460,88,18,4,7,0.276422764
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Black,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,85,Black,30,26,2460,88,18,3,5.5,0.293089431
22.71153846,160,170,Black,30,26,2460,88,18,3,5.5,0.293089431
22.71153846,160,85,Black,30,26,2460,88,18,3,5.5,0.295121951
22.71153846,160,85,Medium,30,26,2460,88,18,7,6,0.279065041
22.71153846,160,170,Black,30,26,2460,88,18,3,5.5,0.295121951
22.71153846,160,85,Light,30,26,2460,88,18,6,8,0.27804878
22.71153846,160,170,Light,30,26,2460,88,18,6,8,0.27804878
22.71153846,160,170,Medium,30,26,2460,88,18,7,6,0.279065041
22.71153846,160,170,Medium,30,26,2460,88,18,5,7,0.279471545
22.71153846,160,85,Medium,30,26,2460,88,18,5,7,0.279471545
22.71153846,160,170,Medium,30,26,2460,88,18,5.5,7,0.279471545
22.71153846,160,85,Medium,30,26,2460,88,18,5.5,7,0.279471545
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,170,Black,30,26,2460,88,18,4,5,0.295121951
22.71153846,160,85,Black,30,26,2460,88,18,4,5,0.295121951
22.71153846,160,170,Black,30,26,2460,88,18,4,4,0.295121951
22.71153846,160,170,Light,30,26,2460,88,18,6.3,6,0.27804878
22.71153846,160,170,Light,30,26,2460,88,18,6.3,6,0.27601626
22.71153846,160,85,Black,30,26,2460,88,18,4,4,0.295121951
22.71153846,160,85,Light,30,26,2460,88,18,6.3,6,0.27804878
22.71153846,160,85,Light,30,26,2460,88,18,6.3,6,0.27601626
22.71153846,160,170,Light,30,26,2460,88,18,6,7,0.27601626
22.71153846,160,170,Medium,30,26,2460,88,18,6,6,0.279065041
22.71153846,160,85,Light,30,26,2460,88,18,6,7,0.27601626
22.71153846,160,85,Medium,30,26,2460,88,18,6,6,0.279065041
22.71153846,160,170,Extra Dark,30,26,2460,88,18,5,7,0.28495935
22.71153846,160,170,Light,30,26,2460,88,18,5,6,0.274390244
22.71153846,160,85,Extra Dark,30,26,2460,88,18,5,7,0.28495935
22.71153846,160,170,Black,30,26,2460,88,18,5,5,0.29695122
22.71153846,160,85,Black,30,26,2460,88,18,5,5,0.29695122
22.71153846,160,85,Light,30,26,2460,88,18,5,6,0.274390244
22.71153846,160,172,Light,30,26,2460,88,22,5,5,0.270325203
22.71153846,160,170,Black,30,26,2460,88,18,5,5,0.29695122
22.71153846,160,85,Black,30,26,2460,88,18,5,5,0.29695122
22.71153846,160,170,Light,30,26,2460,88,18,6,7,0.27804878
22.71153846,160,85,Light,30,26,2460,88,18,6,7,0.27804878
22.71153846,160,170,Black,30,26,2460,88,18,7,4,0.29695122
22.71153846,160,85,Black,30,26,2460,88,18,7,4,0.29695122
22.71153846,160,170,Dark,30,26,2460,88,18,5,5,0.28495935
22.71153846,165,171,Medium,30,26,2460,88,18,4,7,0.276422764
22.71153846,165,171,Medium,30,26,2460,88,18,3,6,0.276422764
22.71153846,165,85,Medium,30,26,2460,88,18,3,6,0.276422764
22.71153846,160,170,Black,30,26,2460,88,18,4.7,3.7,0.29695122
22.71153846,160,170,Light,30,26,2460,88,18,7,6,0.27804878
22.71153846,160,85,Black,30,26,2460,88,18,4.7,3.7,0.29695122
22.71153846,160,85,Light,30,26,2460,88,18,7,6,0.27804878
22.71153846,160,170,Medium,30,26,2460,88,18,8,6,0.279065041
22.71153846,160,85,Medium,30,26,2460,88,18,8,6,0.279065041
22.71153846,160,170,Black,30,26,2460,88,18,3.5,5.5,0.29695122
22.71153846,160,85,Black,30,26,2460,88,18,3.5,5.5,0.29695122
22.71153846,160,85,Medium,30,26,2460,88,18,7,6,0.279471545
22.71153846,160,170,Medium,30,26,2460,88,18,7,6,0.279471545
22.71153846,160,170,Black,30,26,2460,88,18,5,4,0.29695122
22.71153846,160,85,Black,30,26,2460,88,18,5,4,0.29695122
22.71153846,160,172,Light,30,26,2460,88,22,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,22,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,22,5,5,0.270325203
22.71153846,160,85,Black,30,26,2460,88,18,5,5,0.29695122
22.71153846,160,85,Medium,30,26,2460,88,18,5,5,0.279065041
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,22,5,5,0.270325203
22.71153846,160,170,Dark,30,26,2460,88,18,5,5,0.28495935
22.71153846,160,85,Dark,30,26,2460,88,18,5,5,0.28495935
22.71153846,160,172,Black,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,170,Black,30,26,2460,88,22,4,4.5,0.29695122
22.71153846,160,85,Black,30,26,2460,88,22,4,4.5,0.29695122
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,22,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,170,Light,30,26,2460,88,18,6.5,5.5,0.27601626
22.71153846,160,85,Light,30,26,2460,88,18,6.5,5.5,0.27601626
22.71153846,160,170,Light,30,26,2460,88,22,7.3,7.3,0.27601626
22.71153846,160,85,Light,30,26,2460,88,22,7.3,7.3,0.27601626
22.71153846,160,170,Light,30,26,2460,88,18,6.5,5.5,0.27601626
22.71153846,160,85,Light,30,26,2460,88,18,6.5,5.5,0.27601626
22.71153846,160,170,Black,30,26,2460,88,22,4,7,0.29695122
22.71153846,160,85,Black,30,26,2460,88,22,4,7,0.29695122
22.71153846,160,172,Light,30,26,2460,88,22,5,5,0.270325203
22.71153846,160,170,Light,30,26,2460,88,22,7.7,6.3,0.27804878
22.71153846,160,85,Light,30,26,2460,88,22,7.7,6.3,0.27804878
22.71153846,160,172,Light,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,170,Black,30,26,2460,88,22,5,5,0.29695122
22.71153846,160,85,Black,30,26,2460,88,22,5,5,0.29695122
22.71153846,160,170,Dark,30,26,2460,88,22,5,7,0.28495935
22.71153846,160,85,Dark,30,26,2460,88,22,5,7,0.28495935
22.71153846,160,170,Light,30,26,2460,88,24,5.6,6,0.27804878
22.71153846,160,170,Black,30,26,2460,88,18,5,5,0.29695122
22.71153846,160,85,Black,30,26,2460,88,18,5,5,0.29695122
22.71153846,160,170,Dark,30,26,2460,88,18,5,7,0.28495935
22.71153846,160,85,Dark,30,26,2460,88,18,5,7,0.28495935
22.71153846,160,170,Light,30,26,2460,88,24,6,6.3,0.27804878
22.71153846,160,85,Light,30,26,2460,88,22,6,6.3,0.27804878
22.71153846,160,170,Black,30,26,2460,88,24,5,5,0.29695122
22.71153846,160,85,Black,30,26,2460,88,24,5,5,0.29695122
22.71153846,160,170,Medium,30,26,2460,88,24,6,6,0.279471545
22.71153846,160,170,Black,30,26,2460,88,24,5,5,0.29695122
22.71153846,160,170,Dark,30,26,2460,88,24,5,5,0.28495935
22.71153846,160,85,Black,30,26,2460,88,24,5,5,0.29695122
22.71153846,160,85,Dark,30,26,2460,88,24,5,5,0.28495935
22.71153846,160,85,Medium,30,26,2460,88,24,6,6,0.279471545
22.71153846,160,172,Light,30,26,2460,88,24,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,24,5,5,0.270325203
22.71153846,160,170,Black,30,26,2460,88,24,5,4,0.29695122
22.71153846,160,85,Black,30,26,2460,88,24,5,4,0.29695122
22.71153846,160,170,Black,30,26,2460,88,24,5,5,0.29695122
22.71153846,160,85,Black,30,26,2460,88,24,5,5,0.29695122
22.71153846,160,172,Light,30,26,2460,88,24,5,5,0.270325203
22.71153846,160,172,Light,30,26,2460,88,24,5,5,0.270325203
22.71153846,160,170,Medium,30,26,2460,88,24,4.5,5.5,0.279065041
22.71153846,160,85,Medium,30,26,2460,88,24,4.5,5.5,0.279065041
22.71153846,160,170,Light,30,26,2460,88,24,5,5,0.27804878
22.71153846,160,170,Light,30,26,2460,88,24,5,5,0.27601626
22.71153846,160,85,Light,30,26,2460,88,24,5,5,0.27804878
22.71153846,160,85,Light,30,26,2460,88,24,5,5,0.27601626
22.71153846,160,171,Medium,30,26,2460,88,24,5,5,0.276422764
22.71153846,160,85,Medium,30,26,2460,88,24,5,5,0.276422764
22.71153846,160,170,Light,30,26,2460,88,24,4.5,5,0.27804878
22.71153846,160,85,Light,30,26,2460,88,24,4.5,5,0.27804878
22.71153846,160,170,Light,30,26,2460,88,24,6,7,0.27804878
22.71153846,160,85,Light,30,26,2460,88,24,6,7,0.27804878
22.71153846,160,170,Dark,30,26,2460,88,24,4.5,6.3,0.28495935
22.71153846,160,85,Dark,30,26,2460,88,24,4.5,6.3,0.28495935
22.71153846,160,170,Black,30,26,2460,88,24,5,4,0.29695122
22.71153846,160,85,Black,30,26,2460,88,24,5,4,0.29695122
22.71153846,160,170,Black,30,26,2460,88,24,3,3,0.29695122
22.71153846,160,85,Black,30,26,2460,88,24,3,3,0.29695122
22.71153846,160,170,Medium,30,26,2460,88,24,4,7,0.279065041
22.71153846,160,85,Medium,30,26,2460,88,24,4,7,0.279065041
22.71153846,160,178,Extra Dark,30,26,2460,88,24,4,7,0.282520325
22.71153846,160,89,Extra Dark,30,26,2460,88,24,4,7,0.282520325
22.71153846,160,178,Light,30,26,2460,88,24,6,8,0.279065041
22.71153846,160,89,Light,30,26,2460,88,24,6,8,0.279065041
22.71153846,160,85,Black,30,26,2460,88,24,5,5,0.29695122
22.71153846,160,170,Black,30,26,2460,88,24,3,5,0.29695122
22.71153846,160,170,Light,30,26,2460,88,24,6,7,0.27601626
22.71153846,160,85,Black,30,26,2460,88,24,3,5,0.29695122
22.71153846,160,85,Light,30,26,2460,88,24,6,7,0.27601626
22.71153846,160,178,Medium,30,26,2460,88,24,5,5,0.279065041
22.71153846,160,170,Black,30,26,2460,88,24,3.5,5.5,0.29695122
22.71153846,160,85,Black,30,26,2460,88,24,3.5,5.5,0.29695122
22.71153846,160,170,Medium,30,26,2460,88,24,6,6,0.279471545
22.71153846,160,85,Medium,30,26,2460,88,24,6,6,0.279471545
22.71153846,160,170,Black,30,26,2460,88,24,4.7,3.7,0.29695122
22.71153846,160,170,Light,30,26,2460,88,24,7,6,0.27804878
22.71153846,160,85,Black,30,26,2460,88,24,4.7,3.7,0.29695122
22.71153846,160,85,Light,30,26,2460,88,24,7,6,0.27804878
22.71153846,160,178,Medium,30,26,2460,88,24,5.5,7.5,0.279065041
22.71153846,160,178,Light,30,26,2460,88,24,6,8,0.279065041
22.71153846,160,170,Light,30,26,2460,88,24,5,6,0.27804878
22.71153846,160,85,Light,30,26,2460,88,24,5,6,0.27804878
22.71153846,160,170,Light,30,26,2460,88,24,6,7,0.27804878
22.71153846,160,85,Light,30,26,2460,88,24,6,7,0.27804878
22.71153846,165,176,Medium,30,26,2460,88,24,3,6,0.276422764
22.71153846,160,178,Dark,30,26,2460,88,24,5,8,0.281504065
22.71153846,160,178,Extra Dark,30,26,2460,88,24,4,7,0.282520325
22.71153846,160,89,Dark,30,26,2460,88,24,5,8,0.281504065
22.71153846,160,89,Extra Dark,30,26,2460,88,24,4,7,0.282520325
22.71153846,160,170,Black,30,26,2460,88,24,5,5,0.29695122
22.71153846,160,170,Light,30,26,2460,88,24,5,5,0.27601626
22.71153846,160,170,Medium,30,26,2460,88,24,5,6.5,0.279065041
22.71153846,160,85,Black,30,26,2460,88,24,5,5,0.29695122
22.71153846,160,85,Light,30,26,2460,88,24,5,5,0.27601626
22.71153846,160,85,Medium,30,26,2460,88,24,5,6.5,0.279065041
22.71153846,160,170,Black,30,26,2460,88,24,4,4,0.29695122
22.71153846,160,170,Light,30,26,2460,88,24,6,7,0.27601626
22.71153846,160,170,Medium,30,26,2460,88,24,6,6,0.279065041
22.71153846,160,85,Black,30,26,2460,88,24,4,4,0.29695122
22.71153846,160,85,Light,30,26,2460,88,24,6,7,0.27601626
22.71153846,160,85,Medium,30,26,2460,88,24,6,6,0.279065041
22.71153846,160,170,Black,30,26,2460,88,24,4,4.7,0.29695122
22.71153846,160,170,Light,30,26,2460,88,24,7,5,0.27804878
22.71153846,160,85,Black,30,26,2460,88,24,4,4.7,0.29695122
22.71153846,160,85,Light,30,26,2460,88,24,7,5,0.27804878
22.71153846,160,170,Black,30,26,2460,88,24,3,4,0.29695122
22.71153846,160,85,Black,30,26,2460,88,24,3,4,0.29695122
22.71153846,160,170,Dark,30,26,2460,88,24,7,7,0.28495935
22.71153846,160,85,Dark,30,26,2460,88,24,7,7,0.28495935
22.71153846,160,170,Black,30,26,2460,88,24,4,4,0.29695122
22.71153846,160,170,Light,30,26,2460,88,24,6,6,0.27601626
22.71153846,160,85,Black,30,26,2460,88,24,4,4,0.29695122
22.71153846,160,85,Light,30,26,2460,88,24,6,6,0.27601626
22.71153846,160,170,Extra Dark,30,26,2460,88,24,4,6,0.28495935
22.71153846,160,170,Light,30,26,2460,88,24,5,6,0.27601626
22.71153846,160,85,Extra Dark,30,26,2460,88,24,4,6,0.28495935
22.71153846,160,85,Light,30,26,2460,88,24,5,6,0.27601626
22.71153846,160,178,Light,30,26,2460,88,24,7,8,0.279065041
22.71153846,160,170,Medium,30,26,2460,88,15,4.8,6.8,0.279471545
22.71153846,160,85,Medium,30,26,2460,88,15,4.8,6.8,0.279471545
22.71153846,160,170,Medium,30,26,2460,88,15,3,5,0.279471545
22.71153846,160,85,Medium,30,26,2460,88,15,3,5,0.279471545
22.71153846,160,170,Medium,30,26,2460,88,15,6,5,0.279471545
22.71153846,160,85,Medium,30,26,2460,88,15,6,5,0.279471545
22.71153846,160,170,Light,30,26,2460,88,15,4,4,0.27804878
22.71153846,160,170,Black,30,26,2460,88,15,4,5,0.29695122
22.71153846,160,85,Black,30,26,2460,88,15,4,5,0.29695122
22.71153846,160,170,Light,30,26,2460,88,15,6,5,0.27601626
22.71153846,160,85,Light,30,26,2460,88,15,6,5,0.27601626
24.60416667,165,178,Light,30,26,2460,88,15,5,5,0.291056911
29.525,180,180,Light,30,24,2220,88,18,3,6,0.312162162
29.525,185,234,Medium,34,24,2568,89,22,8,8,0.344626168
29.525,185,234,White,34,24,2568,89,22,8,8,0.344626168
