count,density,width,white,light,medium,dark,extra_dark,black,diameter,gauge,needles,feeders,rpm,shrinkage_length,shrinkage_width,stitch_length,tightness_factor
19.68333334,230,180,0,0,0,0,0,0,30,22,2064,96,18,-3.5,-6.5,0.336724806,18.6332757
14.7625,120,162,0,0,0,0,0,1,34,26,2760,100,23,-5,-5,0.240036232,16.00674973
14.7625,120,162,0,0,1,0,0,0,34,26,2760,100,23,-5,-5,0.238043478,16.1407484
14.7625,120,162,1,0,0,0,0,0,34,26,2760,100,23,-5,-5,0.234057971,16.41559086
14.7625,125,81,0,0,0,0,0,1,34,26,2760,100,23,-5,-5,0.240036232,16.00674973
14.7625,125,81,0,1,0,0,0,0,34,26,2760,100,23,-5,-5,0.236050725,16.27700951
14.7625,125,81,0,0,1,0,0,0,34,26,2760,100,23,-5,-5,0.238043478,16.1407484
14.7625,125,81,0,1,0,0,0,0,34,26,2760,100,23,-5,-5,0.236050725,16.27700951
14.7625,125,81,0,1,0,0,0,0,34,26,2760,100,23,-5,-5,0.236050725,16.27700951
14.7625,125,81,0,0,0,0,0,1,34,26,2760,100,23,-5,-5,0.240036232,16.00674973
14.7625,125,81,0,1,0,0,0,0,34,26,2760,100,23,-5,-5,0.236050725,16.27700951
14.7625,125,81,0,0,0,0,0,1,34,26,2760,100,23,-5,-5,0.240036232,16.00674973
14.7625,125,81,0,1,0,0,0,0,34,26,2760,100,23,-5,-5,0.236050725,16.27700951
14.7625,125,81,0,0,1,0,0,0,34,26,2760,100,23,-5,-5,0.238043478,16.1407484
14.7625,125,81,0,1,0,0,0,0,34,26,2760,100,23,-5,-5,0.236050725,16.27700951
14.7625,125,162,0,1,0,0,0,0,34,26,2760,100,23,-7,-8,0.236050725,16.27700951
14.7625,125,162,1,0,0,0,0,0,34,26,2760,100,23,-7.5,-7.5,0.234057971,16.41559086
14.7625,125,81,0,1,0,0,0,0,34,26,2760,100,23,-5,-5,0.236050725,16.27700951
14.7625,125,81,0,0,0,0,0,1,34,26,2760,100,23,-5,-5,0.240036232,16.00674973
14.7625,125,81,0,1,0,0,0,0,34,26,2760,100,23,-5,-5,0.236050725,16.27700951
16.40277778,130,167,0,0,0,0,0,1,34,26,2760,100,23,-4,-7,0.245108696,16.52342151
16.40277778,130,167,0,0,0,1,0,0,34,26,2760,100,23,-6,-7,0.243115942,16.65885939
16.40277778,130,167,1,0,0,0,0,0,34,26,2760,100,23,-8.5,-7.5,0.238043478,17.01384269
16.40277778,130,167,0,1,0,0,0,0,34,26,2760,100,23,-8,-7,0.238043478,17.01384269
16.40277778,130,167,0,0,0,1,0,0,34,26,2760,100,23,-7.3,-8,0.243115942,16.65885939
16.40277778,130,167,1,0,0,0,0,0,34,26,2760,100,23,-7.8,-7,0.238043478,17.01384269
19.68333333,145,188,0,1,0,0,0,0,34,26,2760,100,23,-6,-8,0.255072464,17.39345054
19.68333333,145,188,0,1,0,0,0,0,34,26,2760,100,23,-6,-8,0.257065217,17.25861759
19.68333333,145,94,0,1,0,0,0,0,34,26,2760,100,23,-6,-8,0.257065217,17.25861759
19.68333333,145,188,0,1,0,0,0,0,34,26,2760,100,23,-5,-8,0.257065217,17.25861759
19.68333333,145,94,0,1,0,0,0,0,34,26,2760,100,23,-5,-8,0.257065217,17.25861759
19.68333333,145,188,1,0,0,0,0,0,34,26,2760,100,23,-4.8,-7.9,0.257065217,17.25861759
19.68333333,145,94,1,0,0,0,0,0,34,26,2760,100,23,-4.8,-7.9,0.257065217,17.25861759
19.68333333,145,188,0,1,0,0,0,0,34,26,2760,100,23,-5.6,-7.4,0.257065217,17.25861759
19.68333333,145,94,0,1,0,0,0,0,34,26,2760,100,23,-5.6,-7.4,0.257065217,17.25861759
19.68333333,145,183,0,0,0,0,0,1,34,26,2760,100,23,-3.9,-4.7,0.278985507,15.90258335
19.68333333,145,183,0,0,0,0,0,1,34,26,2760,100,23,-4,-6.5,0.278985507,15.90258335
19.68333333,145,91,0,0,0,0,0,1,34,26,2760,100,23,-4,-6.5,0.278985507,15.90258335
19.68333333,145,183,0,0,0,0,0,1,34,26,2760,100,23,-5,-5,0.278985507,15.90258335
19.68333333,145,183,0,0,0,0,0,1,34,26,2760,100,23,-4,-6,0.278985507,15.90258335
19.68333333,145,183,0,0,0,0,0,1,34,26,2760,100,23,-3,-6,0.280072464,15.84086569
19.68333333,145,92,0,0,0,0,0,1,34,26,2760,100,24,-5,-5,0.280072464,15.84086569
19.68333333,145,92,0,0,0,1,0,0,34,26,2760,100,24,-5,-5,0.264130435,16.79696732
19.68333333,145,92,1,0,0,0,0,0,34,26,2760,100,24,-5,-5,0.253985507,17.46788756
19.68333333,145,91,0,0,0,0,0,1,34,26,2760,100,24,-5,-5,0.280072464,15.84086569
19.68333333,145,183,1,0,0,0,0,0,34,26,2760,100,24,-5,-5,0.253985507,17.46788756
19.68333333,145,183,1,0,0,0,0,0,34,26,2760,100,24,-5,-5,0.255072464,17.39345054
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,20,-2.5,-3.5,0.286050725,16.66020054
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,20,-4.3,-5,0.275,17.32968159
22.71153846,160,194,0,0,0,0,0,0,34,26,2760,100,20,-5,-5,0.270108696,17.64349876
22.71153846,160,194,1,0,0,0,0,0,34,26,2760,100,20,-5,-5,0.270108696,17.64349876
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,20,-5,-4.5,0.286050725,16.66020054
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,20,-4,-6,0.275,17.32968159
22.71153846,160,194,1,0,0,0,0,0,34,26,2760,100,20,-5,-5,0.270108696,17.64349876
22.71153846,160,194,1,0,0,0,0,0,34,26,2760,100,20,-5,-5,0.270108696,17.64349876
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,20,-4,-7,0.276086957,17.2614545
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,20,-5.5,-4.5,0.286050725,16.66020054
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,20,-7,-4,0.286050725,16.66020054
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,20,-4,-6,0.275,17.32968159
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,20,-4.3,-6.3,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,20,-6,-4,0.286050725,16.66020054
22.71153846,160,194,1,0,0,0,0,0,34,26,2760,100,20,-5,-5,0.270108696,17.64349876
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-5,-5,0.286050725,16.66020054
22.71153846,160,192,0,0,1,0,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,20,-4,-5,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,20,-5,-5,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-3,-3,0.286050725,16.66020054
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-8,-5,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-4,-7,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-5,-4,0.286050725,16.66020054
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,23,-5,-5,0.286050725,16.66020054
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,20,-5,-5,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-5,-5,0.286050725,16.66020054
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,192,0,0,1,0,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,20,-4,-7,0.276086957,17.2614545
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,20,-8,-7,0.275,17.32968159
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,20,-5,-6,0.275,17.32968159
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-5,-5,0.286050725,16.66020054
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,20,-8,-6,0.276086957,17.2614545
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,20,-6,-7,0.275,17.32968159
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-5,-5,0.286050725,16.66020054
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5,-7,0.275,17.32968159
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,20,-6,-7,0.275,17.32968159
22.71153846,165,192,0,0,1,0,0,0,34,26,2760,100,23,-3,-5,0.276086957,17.2614545
22.71153846,165,192,0,0,1,0,0,0,34,26,2760,100,23,-4,-5,0.276086957,17.2614545
22.71153846,160,192,0,1,0,0,0,0,34,26,2760,100,20,-8,-7,0.275,17.32968159
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,20,-4,-4,0.286050725,16.66020054
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,20,-6,-8,0.286050725,16.66020054
22.71153846,165,192,0,0,1,0,0,0,34,26,2760,100,23,-2,-5,0.276086957,17.2614545
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-4,-5,0.286050725,16.66020054
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,20,-6,-7,0.276086957,17.2614545
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,20,-5,-5,0.275,17.32968159
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-6,-5,0.275,17.32968159
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-8,-8,0.275,17.32968159
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-8,-8,0.275,17.32968159
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-2.3,-5,0.282065217,16.89560479
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-8,-8,0.275,17.32968159
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-6.7,-7,0.272644928,17.47937319
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-6.7,-7,0.272644928,17.47937319
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-6.7,-7,0.272644928,17.47937319
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-6.7,-7,0.272644928,17.47937319
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-6.7,-7,0.272644928,17.47937319
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-6.7,-7,0.272644928,17.47937319
22.71153846,160,192,0,0,1,0,0,0,34,26,2760,100,23,-6,-5,0.276086957,17.2614545
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-4,-5.5,0.282065217,16.89560479
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-6.2,-7,0.272644928,17.47937319
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-2,-5,0.282065217,16.89560479
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-4,-7,0.282065217,16.89560479
22.71153846,165,192,0,0,1,0,0,0,34,26,2760,100,23,-2,-5,0.276086957,17.2614545
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-2.5,-5.5,0.282065217,16.89560479
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-6,-7,0.272644928,17.47937319
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,20,-5.8,-5.9,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,20,-5,-4.8,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,20,-5,-5,0.286050725,16.66020054
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,20,-4.4,-5.5,0.286050725,16.66020054
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,20,-5,-6.6,0.275,17.32968159
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-2.5,-5,0.286050725,16.66020054
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5.3,-6.6,0.278985507,17.08211471
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,-2.5,-5,0.286050725,16.66020054
22.71153846,160,96,1,0,0,0,0,0,34,26,2760,100,23,-5.3,-6.6,0.278985507,17.08211471
22.71153846,160,194,1,0,0,0,0,0,34,26,2760,100,23,-5,-5,0.270108696,17.64349876
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,23,-3,-6,0.276086957,17.2614545
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,23,-5,-7,0.276268116,17.25013551
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,23,-2,-5,0.279710145,17.03786053
22.71153846,160,192,0,0,1,0,0,0,34,26,2760,100,23,-5,-8,0.274456522,17.36399779
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-3,-6,0.272644928,17.47937319
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-3.7,-4.2,0.288949275,16.49307627
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,23,-3.7,-5.6,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-6,-6.5,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-4.5,-7,0.272644928,17.47937319
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5.3,-6,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-3.9,-7,0.278985507,17.08211471
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,20,-5,-5,0.276086957,17.2614545
22.71153846,160,192,0,1,0,0,0,0,34,26,2760,100,20,-5,-5,0.275,17.32968159
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-2.6,-4.5,0.288949275,16.49307627
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-4.3,-4.7,0.288949275,16.49307627
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,23,-2.3,-5.3,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-6.6,-6.7,0.278985507,17.08211471
22.71153846,160,96,0,0,0,1,0,0,34,26,2760,100,23,-2.3,-5.3,0.278985507,17.08211471
22.71153846,160,96,1,0,0,0,0,0,34,26,2760,100,23,-6.6,-6.7,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-6,-7,0.278985507,17.08211471
22.71153846,160,96,1,0,0,0,0,0,34,26,2760,100,23,-6,-7,0.278985507,17.08211471
22.71153846,160,194,1,0,0,0,0,0,34,26,2760,100,23,-5,-5,0.270108696,17.64349876
22.71153846,155,190,0,0,0,0,0,1,34,26,2760,100,23,-2,-5,0.275543478,17.29550076
22.71153846,155,190,0,1,0,0,0,0,34,26,2760,100,23,-1.4,-4.7,0.275543478,17.29550076
22.71153846,155,190,0,1,0,0,0,0,34,26,2760,100,23,-4,-7,0.275543478,17.29550076
22.71153846,155,190,1,0,0,0,0,0,34,26,2760,100,23,-4.2,-7,0.275543478,17.29550076
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-2.5,-4,0.288949275,16.49307627
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,23,-4.4,-7,0.278985507,17.08211471
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,-2.5,-4,0.288949275,16.49307627
22.71153846,160,96,0,0,0,0,0,0,34,26,2760,100,23,-4.4,-7,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-2,-4.5,0.286050725,16.66020054
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5,-5.7,0.275,17.32968159
22.71153846,155,190,0,1,0,0,0,0,34,26,2760,100,23,-4,-6.7,0.275543478,17.29550076
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-1,-4,0.286050725,16.66020054
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-3.5,-4.6,0.275,17.32968159
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,23,-3,-6,0.276086957,17.2614545
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-3.1,-5.5,0.286050725,16.66020054
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5,-8,0.275,17.32968159
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-3,-5,0.286050725,16.66020054
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-4,-7,0.275,17.32968159
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-2.3,-5.6,0.286050725,16.66020054
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5,-8,0.275,17.32968159
22.71153846,155,190,0,0,0,0,0,1,34,26,2760,100,23,-2,-5,0.275543478,17.29550076
22.71153846,155,190,0,1,0,0,0,0,34,26,2760,100,23,-3.6,-6.5,0.275543478,17.29550076
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-1.8,-3.8,0.288949275,16.49307627
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-6,-6.2,0.278985507,17.08211471
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,-1.8,-3.8,0.288949275,16.49307627
22.71153846,160,96,1,0,0,0,0,0,34,26,2760,100,23,-6,-6.2,0.278985507,17.08211471
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,23,-5.5,-6,0.278985507,17.08211471
22.71153846,160,96,0,0,0,1,0,0,34,26,2760,100,23,-5.5,-6,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-3,-4,0.288949275,16.49307627
22.71153846,160,192,0,1,0,0,0,0,34,26,2760,100,23,-6.1,-7.7,0.278985507,17.08211471
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,-3,-4,0.288949275,16.49307627
22.71153846,160,96,0,1,0,0,0,0,34,26,2760,100,23,-6.1,-7.7,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-2,-4.6,0.286050725,16.66020054
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,23,-3.1,-5.7,0.276086957,17.2614545
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5,-7,0.275,17.32968159
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-2.8,-4,0.288949275,16.49307627
22.71153846,160,192,0,0,1,0,0,0,34,26,2760,100,23,-5.8,-7.2,0.278985507,17.08211471
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,-2.8,-4,0.288949275,16.49307627
22.71153846,160,96,0,0,1,0,0,0,34,26,2760,100,23,-5.8,-7.2,0.278985507,17.08211471
22.71153846,160,192,0,0,1,0,0,0,34,26,2760,100,23,-5.2,-6.3,0.278985507,17.08211471
22.71153846,160,96,0,0,1,0,0,0,34,26,2760,100,23,-5.2,-6.3,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-3.1,-5.3,0.288949275,16.49307627
22.71153846,160,192,0,0,1,0,0,0,34,26,2760,100,23,-5.5,-6.9,0.278985507,17.08211471
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,-3.1,-5.3,0.288949275,16.49307627
22.71153846,160,96,0,0,1,0,0,0,34,26,2760,100,23,-5.5,-6.9,0.278985507,17.08211471
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,23,-4,-6,0.276086957,17.2614545
22.71153846,160,192,0,0,1,0,0,0,34,26,2760,100,23,-4,-6,0.276086957,17.2614545
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,15,-5.3,-6.3,0.275,17.32968159
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-3.7,-3.9,0.288949275,16.49307627
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,15,-5.3,-6.3,0.275,17.32968159
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-4.2,-4.7,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5.3,-6.3,0.275,17.32968159
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,-3.7,-3.9,0.288949275,16.49307627
22.71153846,160,96,1,0,0,0,0,0,34,26,2760,100,23,-4.2,-4.7,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5.3,-6.3,0.275,17.32968159
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-4.6,-4.6,0.288949275,16.49307627
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5.3,-6.3,0.275,17.32968159
22.71153846,160,192,0,1,0,0,0,0,34,26,2760,100,23,-5.5,-7.5,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5.2,-5.4,0.278985507,17.08211471
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,-4.6,-4.6,0.288949275,16.49307627
22.71153846,160,96,0,1,0,0,0,0,34,26,2760,100,23,-5.5,-7.5,0.278985507,17.08211471
22.71153846,160,96,1,0,0,0,0,0,34,26,2760,100,23,-5.2,-5.4,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-2.5,-5,0.288949275,16.49307627
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,23,-4,-5.8,0.278985507,17.08211471
22.71153846,160,192,0,0,1,0,0,0,34,26,2760,100,23,-3.8,-6,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-6.4,-5.8,0.278985507,17.08211471
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,-2.5,-5,0.288949275,16.49307627
22.71153846,160,96,0,0,0,0,0,0,34,26,2760,100,23,-4,-5.8,0.278985507,17.08211471
22.71153846,160,96,0,0,1,0,0,0,34,26,2760,100,23,-3.8,-6,0.278985507,17.08211471
22.71153846,160,96,1,0,0,0,0,0,34,26,2760,100,23,-6.4,-5.8,0.278985507,17.08211471
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,23,-4.3,-7.1,0.278985507,17.08211471
22.71153846,160,192,0,0,1,0,0,0,34,26,2760,100,23,-5,-7.2,0.278985507,17.08211471
22.71153846,160,96,0,0,0,1,0,0,34,26,2760,100,23,-4.3,-7.1,0.278985507,17.08211471
22.71153846,160,96,0,0,1,0,0,0,34,26,2760,100,23,-5,-7.2,0.278985507,17.08211471
22.71153846,165,96,0,0,1,0,0,0,34,26,2760,100,23,-3,-6,0.276086957,17.2614545
22.71153846,165,192,0,0,1,0,0,0,34,26,2760,100,23,-3,-6,0.276086957,17.2614545
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,23,-4,-5.5,0.288949275,16.49307627
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-4,-6,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,23,-4,-5.5,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,23,-3.7,-5,0.288949275,16.49307627
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,23,-3.7,-5,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-4,-6,0.278985507,17.08211471
22.71153846,155,190,0,1,0,0,0,0,34,26,2760,100,23,-3,-6,0.275543478,17.29550076
22.71153846,155,190,0,0,0,0,0,1,34,26,2760,100,23,-2,-5,0.275543478,17.29550076
22.71153846,155,190,0,1,0,0,0,0,34,26,2760,100,23,-3.6,-6.5,0.275543478,17.29550076
22.71153846,155,190,0,0,0,0,0,1,34,26,2760,100,23,-2,-5,0.275543478,17.29550076
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,23,-6,-7,0.278985507,17.08211471
22.71153846,160,192,0,0,1,0,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,192,0,1,0,0,0,0,34,26,2760,100,23,-6,-6,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5.7,-6.3,0.278985507,17.08211471
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,23,-3.6,-4.8,0.278985507,17.08211471
22.71153846,160,192,0,0,1,0,0,0,34,26,2760,100,23,-5.7,-7,0.278985507,17.08211471
22.71153846,160,96,0,0,0,1,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,96,0,0,1,0,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-3,-4,0.288949275,16.49307627
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5.8,-5.5,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-4.8,-5,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-1.5,-4.8,0.288949275,16.49307627
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,-1.5,-4.8,0.288949275,16.49307627
22.71153846,160,96,0,0,0,1,0,0,34,26,2760,100,23,-3.2,-4.9,0.278985507,17.08211471
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,23,-3.2,-4.9,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-2,-5,0.288949275,16.49307627
22.71153846,160,192,0,1,0,0,0,0,34,26,2760,100,23,-5.8,-7.7,0.278985507,17.08211471
22.71153846,160,192,0,0,1,0,0,0,34,26,2760,100,23,-2,-4.5,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,-2,-5,0.288949275,16.49307627
22.71153846,160,96,0,1,0,0,0,0,34,26,2760,100,23,-5.8,-7.7,0.278985507,17.08211471
22.71153846,160,96,0,0,1,0,0,0,34,26,2760,100,23,-2,-4.5,0.278985507,17.08211471
22.71153846,160,96,1,0,0,0,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,192,1,0,0,0,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,96,1,0,0,0,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-5,-5,0.288949275,16.49307627
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,23,-5,-5,0.278985507,17.08211471
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-5,-5,0.288949275,16.49307627
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,-5,-5,0.288949275,16.49307627
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,-5,-5,0.288949275,16.49307627
