count,density,width,white,light,medium,dark,extra_dark,black,diameter,gauge,needles,feeders,rpm,shrinkage_length,shrinkage_width,stitch_length
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,88,18,5,5,0.29695122
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,88,24,5,5,0.29695122
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,88,24,5,5,0.29695122
22.71153846,160,170,0,0,0,1,0,0,30,26,2460,88,24,5,5,0.28495935
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,88,24,5,5,0.29695122
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,88,24,5,5,0.27804878
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,88,24,5,5,0.27601626
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,88,24,5,5,0.29695122
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,88,24,5,5,0.27601626
22.71153846,160,170,0,0,0,0,0,0,30,26,2460,90,18,5,5,0.279471545
22.71153846,160,170,1,0,0,0,0,0,30,26,2460,90,18,5,5,0.279471545
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,90,18,5,5,0.279471545
22.71153846,160,170,0,0,0,1,0,0,30,26,2460,90,18,5,5,0.279471545
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,90,18,5,5,0.28902439
22.71153846,160,170,0,0,0,1,0,0,30,26,2460,90,18,5,5,0.279471545
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,90,18,5,5,0.28902439
22.71153846,160,170,0,0,0,1,0,0,30,26,2460,90,24,5,5,0.279471545
22.71153846,160,170,0,0,0,1,0,0,30,26,2460,90,22,5,5,0.279471545
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,90,22,5,5,0.28902439
22.71153846,160,170,0,0,0,1,0,0,30,26,2460,90,22,5,5,0.279471545
22.71153846,160,170,0,0,0,1,0,0,30,26,2460,90,22,5,5,0.279471545
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,90,22,5,5,0.28902439
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,90,22,5,5,0.274390244
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,90,24,5,5,0.29695122
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,90,24,5,5,0.27601626
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,90,24,5,5,0.29695122
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,90,24,5,5,0.29695122
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,90,24,5,5,0.27601626
22.71153846,160,170,0,0,0,1,0,0,30,26,2460,96,18,5,5,0.279471545
22.71153846,160,170,0,0,0,1,0,0,30,26,2460,96,18,5,5,0.279471545
22.71153846,160,170,0,0,1,0,0,0,30,26,2460,96,22,5,5,0.279471545
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,20,5,5,0.28902439
22.71153846,160,170,0,0,0,1,0,0,30,26,2460,96,20,5,5,0.276422764
22.71153846,160,170,0,0,1,0,0,0,30,26,2460,96,22,5,5,0.279471545
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,96,22,5,5,0.279471545
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,96,22,5,5,0.279471545
22.71153846,160,170,0,0,0,0,0,0,30,26,2460,96,22,5,5,0.279471545
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,96,22,5,5,0.279471545
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,96,22,5,5,0.279471545
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,96,22,5,5,0.274390244
22.71153846,160,170,0,0,1,0,0,0,30,26,2460,96,22,5,5,0.276422764
22.71153846,160,170,0,0,1,0,0,0,30,26,2460,96,22,5,5,0.276422764
22.71153846,160,170,0,0,0,1,0,0,30,26,2460,96,22,5,5,0.279471545
22.71153846,155,170,0,1,0,0,0,0,30,26,2460,96,22,5,5,0.274390244
22.71153846,155,170,0,0,1,0,0,0,30,26,2460,96,22,5,5,0.276422764
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,22,5,5,0.28902439
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,22,5,5,0.28902439
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,96,22,5,5,0.274390244
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,96,22,5,5,0.274390244
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,22,5,5,0.293089431
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,22,5,5,0.293089431
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,22,5,5,0.29695122
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,22,5,5,0.29695122
22.71153846,160,170,0,0,0,1,0,0,30,26,2460,96,22,5,5,0.28495935
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,22,5,5,0.29695122
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,22,5,5,0.29695122
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,22,5,5,0.29695122
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,96,24,5,5,0.274390244
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,96,22,5,5,0.27601626
22.71153846,160,170,0,0,0,1,0,0,30,26,2460,96,18,5,5,0.28495935
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,96,18,5,5,0.27804878
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,18,5,5,0.29695122
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,18,5,5,0.29695122
22.71153846,160,170,0,0,0,1,0,0,30,26,2460,96,18,5,5,0.28495935
36.90625,210,170,0,0,0,1,0,0,30,20,1872,96,15,5,5,0.346153846
36.90625,210,170,0,1,0,0,0,0,30,20,1872,96,15,5,5,0.33974359
19.68333333,145,170,0,0,0,0,0,1,34,24,2520,102,15,5,5,0.280357143
19.68333333,145,170,0,0,0,1,0,0,34,24,2520,102,15,5,5,0.261904762
19.68333333,145,170,0,0,0,0,0,1,34,24,2544,102,15,5,5,0.280070755
19.68333333,145,170,0,0,0,1,0,0,34,24,2544,102,15,5,5,0.261006289
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,0,0,1,0,0,34,24,2544,102,22,5,5,0.261006289
19.68333333,145,170,0,0,0,0,0,1,34,24,2544,102,22,5,5,0.280070755
19.68333333,145,170,0,0,0,1,0,0,34,24,2544,102,22,5,5,0.261006289
19.68333333,145,170,0,0,0,0,0,1,34,24,2544,102,22,5,5,0.280070755
19.68333333,145,170,0,0,0,1,0,0,34,24,2544,102,22,5,5,0.261006289
19.68333333,145,170,1,0,0,0,0,0,34,24,2544,102,22,5,5,0.250982704
19.68333333,145,170,0,0,0,0,0,1,34,24,2544,102,22,5,5,0.280070755
19.68333333,145,170,0,0,1,0,0,0,34,24,2544,102,22,5,5,0.257075472
19.68333333,145,170,0,0,0,0,0,1,34,24,2544,102,22,5,5,0.280070755
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,150,170,0,0,1,0,0,0,34,24,2544,102,22,5,5,0.261988994
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.256035826
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.256035826
19.68333333,145,170,0,0,1,0,0,0,34,24,2520,102,15,5,5,0.258134921
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.256035826
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,1,0,0,0,0,34,24,2520,102,15,5,5,0.258134921
19.68333333,145,170,1,0,0,0,0,0,34,24,2520,102,15,5,5,0.251984127
19.68333333,145,170,0,1,0,0,0,0,34,24,2544,102,22,5,5,0.255110063
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,0,0,0,0,1,34,24,2520,102,24,5,5,0.280357143
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.256035826
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,102,22,5,5,0.257009346
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,0,0,0,0,1,34,24,2520,102,24,5,5,0.280357143
19.68333333,145,170,0,0,0,0,0,1,34,24,2520,102,15,5,5,0.280357143
19.68333333,145,170,0,0,1,0,0,0,34,24,2520,102,15,5,5,0.258134921
19.68333333,145,170,0,0,1,0,0,0,34,24,2520,102,15,5,5,0.258134921
19.68333333,145,170,0,0,1,0,0,0,34,24,2520,102,15,5,5,0.258134921
19.68333333,145,170,0,0,1,0,0,0,34,24,2520,102,15,5,5,0.251984127
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.256035826
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.256035826
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,102,22,5,5,0.257009346
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.256035826
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,0,0,0,0,1,34,24,2520,102,22,5,5,0.280357143
19.68333333,145,170,1,0,0,0,0,0,34,24,2520,102,22,5,5,0.256944444
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,102,22,5,5,0.257009346
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.256035826
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.256035826
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,102,22,5,5,0.257009346
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,102,22,5,5,0.257009346
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.256035826
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,102,22,5,5,0.257009346
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,102,22,5,5,0.257009346
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,18,5,5,0.261292835
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.264797508
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,0,0,0,0,1,34,24,2520,102,22,5,5,0.280357143
19.68333333,145,170,0,0,0,0,0,1,34,24,2520,102,22,5,5,0.280357143
19.68333333,145,170,1,0,0,0,0,0,34,24,2520,102,22,5,5,0.251984127
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,0,0,0,0,1,34,24,2520,102,22,5,5,0.280357143
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.257009346
19.68333333,145,170,0,0,0,0,0,1,34,24,2520,102,22,5,5,0.280357143
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,20,5,5,0.264797508
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,20,5,5,0.256035826
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.257009346
19.68333333,145,170,0,0,0,0,0,1,34,24,2520,102,22,5,5,0.280357143
19.68333333,145,170,0,0,0,1,0,0,34,24,2520,102,22,5,5,0.261904762
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,0,0,0,0,1,34,24,2520,102,22,5,5,0.280357143
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.256035826
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,0,0,1,0,0,34,24,2520,102,22,5,5,0.261904762
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.256035826
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.256035826
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.264797508
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.264797508
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.256035826
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.264797508
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,24,5,5,0.261292835
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,102,24,5,5,0.257009346
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,102,22,5,5,0.257009346
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,102,22,5,5,0.257009346
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.257009346
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.256035826
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,102,22,5,5,0.257009346
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,102,24,5,5,0.280373832
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,24,5,5,0.280373832
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,24,5,5,0.280373832
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.257009346
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.280373832
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.264018692
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,102,22,5,5,0.260124611
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,18,5,5,0.256035826
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,18,5,5,0.251168224
19.68333333,145,170,0,0,0,0,0,0,34,24,2520,102,18,5,5,0.265277778
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,102,22,5,5,0.257009346
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,0,1,0,0,0,34,24,2520,102,18,5,5,0.258134921
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.261292835
19.68333333,145,170,0,0,1,0,0,0,34,24,2520,102,18,5,5,0.258134921
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,24,5,5,0.251168224
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.251168224
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,102,24,5,5,0.280373832
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.267133956
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.254088785
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.267133956
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.267133956
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.264018692
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,102,22,5,5,0.260124611
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,5,5,0.264018692
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,102,22,5,5,0.257009346
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,102,22,5,5,0.260124611
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,24,5,5,0.264018692
24.60416667,165,170,0,0,0,0,0,0,34,24,2568,102,22,5,5,0.305101246
24.60416667,165,170,1,0,0,0,0,0,34,24,2568,102,22,5,5,0.291082555
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,5,5,0.280373832
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,5,5,0.261292835
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,5,5,0.280373832
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,5,5,0.280373832
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,5,5,0.257009346
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,5,5,0.280373832
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,5,5,0.257009346
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,109,22,5,5,0.257009346
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,5,5,0.257009346
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,109,22,5,5,0.257009346
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,109,22,5,5,0.257009346
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,109,22,5,5,0.280373832
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,5,5,0.251168224
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,5,5,0.257009346
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,5,5,0.280373832
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,5,5,0.251168224
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,5,5,0.264018692
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,5,5,0.264018692
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,5,5,0.264018692
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,5,5,0.251168224
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,109,22,5,5,0.260124611
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,5,5,0.280373832
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,109,22,5,5,0.260124611
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,109,22,5,5,0.280373832
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,5,5,0.256035826
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,5,5,0.256035826
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,5,5,0.264018692
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,5,5,0.264018692
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,5,5,0.257009346
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,5,5,0.256035826
22.71153846,160,171,0,0,1,0,0,0,30,26,2460,88,24,5,5,0.276422764
22.71153846,160,171,0,0,1,0,0,0,30,26,2460,90,18,5,5,0.276422764
22.71153846,165,171,0,0,1,0,0,0,30,26,2460,96,22,5,5,0.276422764
22.71153846,160,171,0,0,1,0,0,0,30,26,2460,96,22,5,5,0.276422764
22.71153846,165,171,0,0,1,0,0,0,30,26,2460,96,22,5,5,0.276422764
22.71153846,160,171,0,0,1,0,0,0,30,26,2460,96,24,5,5,0.276422764
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,5,5,0.309175532
19.68333333,150,172,0,0,0,0,0,1,30,24,2256,48,18,5,5,0.309175532
22.71153846,160,172,1,0,0,0,0,0,30,26,2460,88,24,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,24,5,5,0.270325203
22.71153846,160,172,1,0,0,0,0,0,30,26,2460,88,24,5,5,0.270325203
22.71153846,160,172,0,0,0,0,0,1,30,26,2460,88,24,5,5,0.270325203
22.71153846,160,172,0,0,1,0,0,0,30,26,2460,88,24,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,1,0,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,1,0,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,1,0,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,1,0,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,0,0,0,0,1,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,1,0,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,0,0,0,0,1,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,1,0,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,0,0,0,0,1,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,1,0,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,1,0,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,1,0,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,1,0,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,0,0,0,0,1,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,1,0,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,1,0,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,1,0,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,1,0,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,0,0,0,0,1,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
22.71153846,160,172,0,1,0,0,0,0,30,26,2460,88,18,5,5,0.270325203
